Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,ponderal_index,mass_index,surface_area,lean_body_mass,basal_metabolic_rate,estimated_energy_requirements
Jos Cavero Samilan,M,24.0,168.0,71.0,Peru,PER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres Hurdles,,14.973747435482132,25.15589569160998,1.8050961965056034,54.553,1721.254,3011.6308
Elston Cawley,M,20.0,184.0,90.0,Jamaica,JAM,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 200 metres,,14.447378154023177,26.583175803402646,2.1326142747609067,66.55799999999999,2089.552,3583.476
"Warren Jay ""Rex"" Cawley",M,24.0,183.0,75.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres Hurdles,Gold,12.237930830235912,22.395413419331717,1.9658229487461962,60.18599999999999,1851.299,3186.758
"Benedict Hutchinson ""Ben"" Cayenne",M,24.0,180.0,72.0,Trinidad and Tobago,TTO,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,,12.345679012345677,22.22222222222222,1.908996801953057,58.164,1795.04,3099.9296000000004
Pier Giorgio Cazzola,M,23.0,183.0,79.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 100 metres Relay,,12.89062047451516,23.589835468362743,2.009716867334328,61.81400000000001,1913.049,3290.4752
Petr ech,M,28.0,185.0,75.0,Czechoslovakia,TCH,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,,11.845300377075395,21.913805697589478,1.9813758427117765,60.72,1834.305,3159.4300000000003
Machel Cedenio,M,20.0,183.0,70.0,Trinidad and Tobago,TTO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,,11.422068774886851,20.902385858042937,1.909018032413564,58.150999999999996,1809.549,3107.1440000000002
Machel Cedenio,M,20.0,183.0,70.0,Trinidad and Tobago,TTO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,,11.422068774886851,20.902385858042937,1.909018032413564,58.150999999999996,1809.549,3107.1440000000002
Gian Lorenzo Cellerino,M,27.0,175.0,76.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,,14.180758017492712,24.816326530612244,1.9138799188389992,58.456999999999994,1804.775,3138.5468
Marcel Andr Cerbonney,M,28.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,,,,,,,
Marcel Andr Cerbonney,M,28.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,,,,,,,
Marcel Andr Cerbonney,M,28.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
Fabio Cerutti,M,22.0,190.0,81.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 100 metres,,11.809301647470479,22.437673130193907,2.087222834571959,64.497,1982.3200000000002,3384.8707999999997
Fabio Cerutti,M,22.0,190.0,81.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 100 metres Relay,,11.809301647470479,22.437673130193907,2.087222834571959,64.497,1982.3200000000002,3384.8707999999997
Fabio Cerutti,M,26.0,190.0,81.0,Italy,ITA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,,11.809301647470479,22.437673130193907,2.087222834571959,64.497,1955.3200000000002,3346.7508
Jos ngel Csar Delgado,M,22.0,178.0,75.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,13.298457095276529,23.671253629592222,1.926734448408978,58.851,1839.784,3178.8379999999997
Fawzi Ali Mohamed Chaaban,M,21.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,,,,,,,
Fawzi Ali Mohamed Chaaban,M,21.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 200 metres,,,,,,,
Fawzi Ali Mohamed Chaaban,M,21.0,,,Egypt,EGY,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
Adrin Chacn Muoz,M,27.0,187.0,90.0,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,,13.76314514169387,25.737081414967538,2.157767039840759,67.359,2057.311,3532.954
Suchart Chairsuvaparb,M,25.0,170.0,66.0,Thailand,THA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,,13.433747201302667,22.837370242214536,1.7650132267039378,53.05199999999999,1655.76,2895.1588
Suchart Chairsuvaparb,M,25.0,170.0,66.0,Thailand,THA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,,13.433747201302667,22.837370242214536,1.7650132267039378,53.05199999999999,1655.76,2895.1588
Carlton Chambers,M,21.0,183.0,73.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 200 metres,,11.911586008096288,21.798202394816204,1.9433703806577043,59.372,1844.049,3168.2544
Carlton Chambers,M,21.0,183.0,73.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,Gold,11.911586008096288,21.798202394816204,1.9433703806577043,59.372,1844.049,3168.2544
Dwain Anthony Chambers,M,22.0,180.0,83.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,,14.2318244170096,25.61728395061728,2.0279025396994173,62.641000000000005,1959.79,3378.0044000000003
Dwain Anthony Chambers,M,22.0,180.0,83.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,,14.2318244170096,25.61728395061728,2.0279025396994173,62.641000000000005,1959.79,3378.0044000000003
Dwain Anthony Chambers,M,34.0,180.0,83.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,,14.2318244170096,25.61728395061728,2.0279025396994173,62.641000000000005,1878.79,3263.6444
Dwain Anthony Chambers,M,34.0,180.0,83.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,,14.2318244170096,25.61728395061728,2.0279025396994173,62.641000000000005,1878.79,3263.6444
Ricardo Chambers,M,23.0,177.0,73.0,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 400 metres,,13.164460357211318,23.301094832264035,1.89696429816801,57.769999999999996,1800.531,3116.8184
Ricardo Chambers,M,23.0,177.0,73.0,Jamaica,JAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,,13.164460357211318,23.301094832264035,1.89696429816801,57.769999999999996,1800.531,3116.8184
Chan Ming Tai,M,21.0,175.0,66.0,Hong Kong,HKG,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Long Jump,,12.314868804664723,21.551020408163264,1.8024992038297483,54.387,1707.775,2960.2588
Mehar Chand Dhawan,M,,,,India,IND,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
Sri Chand Ram,M,,,,India,IND,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 110 metres Hurdles,,,,,,,
Chao Chih-Kuo,M,23.0,175.0,69.0,Chinese Taipei,TPE,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Long Jump,,12.874635568513119,22.53061224489796,1.8368757152335249,55.60799999999999,1735.525,3011.8392000000003
Nicols Chaparro,M,21.0,180.0,76.0,Paraguay,PAR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 110 metres Hurdles,,13.031550068587103,23.456790123456788,1.9533706884832789,59.792,1870.29,3222.7068000000004
Nicols Chaparro,M,21.0,180.0,76.0,Paraguay,PAR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres Hurdles,,13.031550068587103,23.456790123456788,1.9533706884832789,59.792,1870.29,3222.7068000000004
Meyrick Chapman,M,21.0,163.0,,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 100 metres,,,,,,,
Michel Charland,M,23.0,183.0,77.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Long Jump,,12.564275652375535,22.99262444384723,1.9879338183575115,61.0,1885.549,3243.3815999999997
Maxime Charlemagne,M,21.0,178.0,74.0,Saint Lucia,LCA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,,13.121144334006175,23.355636914530994,1.9157741380712472,58.444,1832.784,3164.8212000000003
Lus Enrique Charles,M,17.0,183.0,65.0,Dominican Republic,DOM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,,10.60620671953779,19.409358296754156,1.849828815290471,56.116,1761.049,3018.0
Edsel Chase,M,23.0,174.0,66.0,Barbados,BAR,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,,12.528416727030857,21.79944510503369,1.7950258255136442,54.120000000000005,1689.272,2935.8028
Frederick Charles Leslie Chauncy,M,23.0,,,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,,,,,,,
Dominique Chauvelot,M,20.0,177.0,69.0,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,,12.443120063665493,22.024322512687924,1.8520717411349383,56.141999999999996,1765.781,3051.2212
Dominique Chauvelot,M,24.0,177.0,69.0,France,FRA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,,12.443120063665493,22.024322512687924,1.8520717411349383,56.141999999999996,1738.781,3013.1012
Dominique Chauvelot,M,24.0,177.0,69.0,France,FRA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,,12.443120063665493,22.024322512687924,1.8520717411349383,56.141999999999996,1738.781,3013.1012
Christopher Maude Chavasse,M,23.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 400 metres,,,,,,,
Noel Godfrey Chavasse,M,23.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 400 metres,,,,,,,
Maurizio Checcucci,M,26.0,180.0,77.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,,13.203017832647461,23.76543209876543,1.9642531037672764,60.199,1850.29,3198.6036
Maurizio Checcucci,M,30.0,180.0,77.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,,13.203017832647461,23.76543209876543,1.9642531037672764,60.199,1823.29,3160.4836
Robert C. Chef d'Htel,M,26.0,177.0,68.0,France,FRA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,Silver,12.262784990279037,21.705129432793896,1.840616155773614,55.735,1711.531,2970.4944000000005
Chen Chieh,M,20.0,182.0,73.0,Chinese Taipei,TPE,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,,12.109011625978175,22.03840115928028,1.9356654373536135,59.105000000000004,1845.796,3172.3884000000003
Chen Chieh,M,24.0,182.0,73.0,Chinese Taipei,TPE,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,,12.109011625978175,22.03840115928028,1.9356654373536135,59.105000000000004,1818.796,3134.2684000000004
Chen Chin-Long,M,19.0,181.0,77.0,Chinese Taipei,TPE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,,12.985390087020662,23.503556057507403,1.9721586494289265,60.465999999999994,1902.5430000000001,3270.7095999999997
Chen Chin-Long,M,19.0,181.0,77.0,Chinese Taipei,TPE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Long Jump,,12.985390087020662,23.503556057507403,1.9721586494289265,60.465999999999994,1902.5430000000001,3270.7095999999997
Chen Chuan-Show,M,27.0,172.0,72.0,Chinese Taipei,TPE,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,,14.14969751091099,24.337479718766904,1.8471014900306832,56.02799999999999,1734.766,3028.1716
Chen Haijian,M,24.0,176.0,60.0,China,CHN,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,,11.005587903831707,19.369834710743802,1.7381101240752872,52.212,1610.028,2795.784
Chen Jing,M,20.0,183.0,75.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Long Jump,,12.237930830235912,22.395413419331717,1.9658229487461962,60.18599999999999,1878.299,3224.8779999999997
Chen Kingkwan,M,23.0,,,China,CHN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,,,,,,,
Chen Kingkwan,M,23.0,,,China,CHN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 200 metres,,,,,,,
Chen Kingkwan,M,23.0,,,China,CHN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 4 x 100 metres Relay,,,,,,,
Chen Ming-Chi,M,21.0,172.0,62.0,Chinese Taipei,TPE,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Long Jump,,12.184461745506686,20.9572742022715,1.7333685627075124,51.958,1637.766,2849.8836
Chen Ming-Chi,M,25.0,172.0,62.0,Chinese Taipei,TPE,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,,12.184461745506686,20.9572742022715,1.7333685627075124,51.958,1610.766,2811.7636
Chen Tien-Wen,M,22.0,180.0,70.0,Chinese Taipei,TPE,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1781.04,3071.896
Chen Wenzhong,M,25.0,175.0,70.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,,13.061224489795919,22.857142857142858,1.8481430181213463,56.015,1735.775,3016.326
Chen Wenzhong,M,25.0,175.0,70.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 200 metres,,13.061224489795919,22.857142857142858,1.8481430181213463,56.015,1735.775,3016.326
Chen Yanhao,M,24.0,183.0,72.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,,11.748413597026476,21.49959688255845,1.9320113555938376,58.965,1810.049,3116.1176000000005
Chen Yinglang,M,,,,China,CHN,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 400 metres,,,,,,,
Chen Zunrong,M,25.0,178.0,68.0,China,CHN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Long Jump,,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1723.284,2985.4204
Chen Zunrong,M,29.0,178.0,68.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Long Jump,,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1696.284,2947.3004
Cheng Hsin-Fu,M,23.0,172.0,70.0,Chinese Taipei,TPE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,,13.756650357830129,23.661438615467823,1.825118699202838,55.214,1734.266,3019.1980000000003
Cheng Hsin-Fu,M,23.0,172.0,70.0,Chinese Taipei,TPE,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,,13.756650357830129,23.661438615467823,1.825118699202838,55.214,1734.266,3019.1980000000003
Cheng Wen,M,23.0,188.0,76.0,China,CHN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,,11.437735376554329,21.50294250792214,2.0159350747212805,61.928,1896.8140000000003,3246.8148
Sergey Gennadyevich Chepiga,M,22.0,190.0,80.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,,11.663507799970843,22.1606648199446,2.0762322317883632,64.08999999999999,1968.5700000000002,3361.3239999999996
Julius Chepkwony,M,27.0,183.0,75.0,Kenya,KEN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,,12.237930830235912,22.395413419331717,1.9658229487461962,60.18599999999999,1831.049,3158.1679999999997
Julius Chepkwony,M,31.0,183.0,75.0,Kenya,KEN,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,,12.237930830235912,22.395413419331717,1.9658229487461962,60.18599999999999,1804.049,3120.048
Nikolay Nikolayevich Chernetsky,M,20.0,186.0,74.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres,,11.499868839333777,21.389756041160826,1.9778196578827572,60.58,1879.558,3217.5191999999997
Nikolay Nikolayevich Chernetsky,M,20.0,186.0,74.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,11.499868839333777,21.389756041160826,1.9778196578827572,60.58,1879.558,3217.5191999999997
Vladislav Chernobay,M,20.0,192.0,90.0,Kyrgyzstan,KGZ,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,,12.715657552083336,24.4140625,2.199443352214661,68.694,2129.576,3626.6440000000002
Gennady Sergeyevich Chernovol,M,24.0,185.0,71.0,Kazakhstan,KAZ,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 200 metres,,11.213551023631373,20.74506939371804,1.9357560485650311,59.092,1806.305,3103.3628000000003
Gennady Sergeyevich Chernovol,M,28.0,185.0,71.0,Kazakhstan,KAZ,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,,11.213551023631373,20.74506939371804,1.9357560485650311,59.092,1779.305,3065.2428
Bruno Cherrier,M,18.0,173.0,65.0,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,,12.55379542759869,21.71806608974573,1.7759794041392534,53.446,1704.269,2954.51
Bruno Cherrier,M,18.0,173.0,65.0,France,FRA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,,12.55379542759869,21.71806608974573,1.7759794041392534,53.446,1704.269,2954.51
Yury Nikolayevich Chervanyov,M,22.0,187.0,86.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 110 metres Hurdles,,13.15144980206303,24.59321112985787,2.1164759126024064,65.731,2036.0610000000001,3486.4168
Christophe Cheval,M,29.0,177.0,72.0,France,FRA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,,12.984125283824863,22.981901752370007,1.8858765172577863,57.363,1746.281,3036.0916
Franck Chevallier,M,20.0,185.0,71.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 110 metres Hurdles,,11.213551023631373,20.74506939371804,1.9357560485650311,59.092,1833.305,3141.4828
Georgy Ivanovich Chevychalov,M,24.0,175.0,67.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 400 metres Hurdles,,12.501457725947521,21.877551020408163,1.8140560437799143,54.794,1701.275,2955.2156
Chia Gwechang,M,21.0,,,China,CHN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's Long Jump,,,,,,,
Pedro Paulo Chiamulera,M,28.0,190.0,77.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres Hurdles,,11.226126257471936,21.329639889196677,2.0427783317892234,62.869,1886.8200000000002,3233.5036
Pedro Paulo Chiamulera,M,32.0,190.0,77.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,,11.226126257471936,21.329639889196677,2.0427783317892234,62.869,1859.8200000000002,3195.3836
Chiang Wai Hung,M,24.0,180.0,80.0,Hong Kong,HKG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,,13.717421124828531,24.691358024691358,1.9964210222750447,61.42,1905.04,3288.304
Chiang Wai Hung,M,24.0,180.0,80.0,Hong Kong,HKG,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,,13.717421124828531,24.691358024691358,1.9964210222750447,61.42,1905.04,3288.304
Chiang Wai Hung,M,28.0,180.0,80.0,Hong Kong,HKG,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,,13.717421124828531,24.691358024691358,1.9964210222750447,61.42,1878.04,3250.184
James Nyang Chiengjiek,M,24.0,179.0,59.0,Refugee Olympic Athletes,ROT,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,,10.287098984035643,18.413907181423802,1.7470159742223113,52.605999999999995,1611.287,2788.4252
Norman Chihota,M,21.0,175.0,69.0,Tanzania,TAN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,,12.874635568513119,22.53061224489796,1.8368757152335249,55.60799999999999,1749.025,3030.8992000000003
Norman Chihota,M,21.0,175.0,69.0,Tanzania,TAN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 200 metres,,12.874635568513119,22.53061224489796,1.8368757152335249,55.60799999999999,1749.025,3030.8992000000003
Norman Chihota,M,25.0,175.0,69.0,Tanzania,TAN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,,12.874635568513119,22.53061224489796,1.8368757152335249,55.60799999999999,1722.025,2992.7792
Norman Chihota,M,25.0,175.0,69.0,Tanzania,TAN,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,,12.874635568513119,22.53061224489796,1.8368757152335249,55.60799999999999,1722.025,2992.7792
Hugo Dionisio Chila Ayov,M,21.0,175.0,64.0,Ecuador,ECU,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Long Jump,,11.941690962099125,20.897959183673468,1.779079674043745,53.57299999999999,1680.275,2913.1652000000004
