Sex,Age,Height,Weight,Team,Season,Sport,Event,ponderal_index,mass_index,surface_area,lean_body_mass,basal_metabolic_rate,estimated_energy_requirements
M,22,180,75.0,France,Summer,Athletics,Athletics Men's 200 metres,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1849.79,3189.63
M,22,180,75.0,France,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1849.79,3189.63
M,21,170,65.0,Zimbabwe,Summer,Athletics,Athletics Men's 400 metres,13.230205577040506,22.49134948096886,1.7535977042116837,52.644999999999996,1669.01,2909.7320000000004
M,25,170,65.0,Zimbabwe,Summer,Athletics,Athletics Men's 400 metres,13.230205577040506,22.49134948096886,1.7535977042116837,52.644999999999996,1642.01,2871.612
M,24,180,72.0,France,Summer,Athletics,Athletics Men's Long Jump,12.345679012345677,22.22222222222222,1.908996801953057,58.164,1795.04,3099.9296000000004
M,25,172,64.0,Hungary,Summer,Athletics,Athletics Men's 400 metres,12.577508898587547,21.63331530557058,1.7569157519906469,52.77199999999999,1638.266,2858.8572000000004
M,29,172,64.0,Hungary,Summer,Athletics,Athletics Men's 400 metres,12.577508898587547,21.63331530557058,1.7569157519906469,52.77199999999999,1611.266,2820.7372
M,29,172,64.0,Hungary,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.577508898587547,21.63331530557058,1.7569157519906469,52.77199999999999,1611.266,2820.7372
M,24,180,72.0,Yugoslavia,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.345679012345677,22.22222222222222,1.908996801953057,58.164,1795.04,3099.9296000000004
M,19,174,63.0,Great Britain,Summer,Athletics,Athletics Men's 200 metres,11.958943239438545,20.808561236623067,1.7598848885263128,52.899,1675.022,2903.2824
M,19,174,63.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.958943239438545,20.808561236623067,1.7598848885263128,52.899,1675.022,2903.2824
M,22,184,79.0,United States,Summer,Athletics,Athletics Men's 200 metres,12.681587490753678,23.334120982986768,2.0176728918666056,62.081,1924.8020000000001,3305.4012000000002
M,24,180,69.5,Finland,Summer,Athletics,Athletics Men's 100 metres,11.917009602194787,21.450617283950617,1.8805393777578507,57.14649999999999,1760.665,3041.0626000000007
M,24,180,69.5,Finland,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.917009602194787,21.450617283950617,1.8805393777578507,57.14649999999999,1760.665,3041.0626000000007
M,21,174,70.0,Switzerland,Summer,Athletics,Athletics Men's 100 metres,13.287714710487274,23.120623596247853,1.8404803950659012,55.748000000000005,1757.772,3049.05
M,26,171,70.0,Poland,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.99940922493071,23.938989774631512,1.8174194464186313,54.947,1709.013,2985.212
M,22,180,82.0,United States,Summer,Athletics,Athletics Men's Long Jump,14.060356652949244,25.30864197530864,2.0174825039900472,62.233999999999995,1946.04,3354.4576
M,23,184,68.0,Brazil,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,10.915796827484177,20.085066162570886,1.8931086211031207,57.604,1766.8020000000001,3036.8564
M,22,183,82.0,United States,Summer,Athletics,Athletics Men's 400 metres,13.380137707724597,24.48565200513601,2.0418049435352117,63.035,1961.049,3370.6456
M,22,183,82.0,United States,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.380137707724597,24.48565200513601,2.0418049435352117,63.035,1961.049,3370.6456
M,25,185,70.0,Lithuania,Summer,Athletics,Athletics Men's Long Jump,11.055613685270368,20.45288531775018,1.9241215060277292,58.685,1785.805,3070.286
M,23,173,68.0,Switzerland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.133201370410937,22.720438370810918,1.8103645479923427,54.667,1711.769,2977.5004
M,23,175,75.0,Soviet Union,Summer,Athletics,Athletics Men's Long Jump,13.994169096209912,24.489795918367346,1.9031365319240374,58.05,1818.025,3153.1200000000003
M,27,175,75.0,Soviet Union,Summer,Athletics,Athletics Men's Long Jump,13.994169096209912,24.489795918367346,1.9031365319240374,58.05,1791.025,3115.0
M,31,175,75.0,Soviet Union,Summer,Athletics,Athletics Men's Long Jump,13.994169096209912,24.489795918367346,1.9031365319240374,58.05,1764.025,3076.88
M,21,189,75.0,Canada,Summer,Athletics,Athletics Men's 400 metres,11.10902261485952,20.99605274208449,2.012343747271316,61.788,1901.567,3247.724
M,23,180,77.0,United States,Summer,Athletics,Athletics Men's 110 metres Hurdles,13.203017832647461,23.76543209876543,1.9642531037672764,60.199,1870.54,3227.1936
M,27,178,73.0,Turkey,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.94383157273582,23.04002019946976,1.9047283280618037,58.03699999999999,1778.534,3084.0944
M,21,179,76.0,Antigua and Barbuda,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.251178352317098,23.719609250647608,1.9454969211154745,59.52499999999999,1865.287,3217.3108
M,25,179,76.0,Antigua and Barbuda,Summer,Athletics,Athletics Men's 200 metres,13.251178352317098,23.719609250647608,1.9454969211154745,59.52499999999999,1838.287,3179.1908000000003
M,21,183,92.0,Canada,Summer,Athletics,Athletics Men's 200 metres,15.011861818422718,27.471707127713575,2.1441402540580277,67.105,2105.299,3615.6436000000003
M,26,175,75.0,Italy,Summer,Athletics,Athletics Men's 100 metres,13.994169096209912,24.489795918367346,1.9031365319240374,58.05,1797.775,3124.53
M,26,175,75.0,Italy,Summer,Athletics,Athletics Men's 200 metres,13.994169096209912,24.489795918367346,1.9031365319240374,58.05,1797.775,3124.53
M,24,183,73.0,Ireland,Summer,Athletics,Athletics Men's 400 metres Hurdles,11.911586008096288,21.798202394816204,1.9433703806577043,59.372,1823.799,3139.6644000000006
M,21,168,58.0,Belgium,Summer,Athletics,Athletics Men's 200 metres,12.232075369830474,20.549886621315196,1.656427569149075,49.262,1562.754,2734.1124
M,21,174,66.0,France,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.528416727030857,21.79944510503369,1.7950258255136442,54.120000000000005,1702.772,2954.8628
M,21,172,63.0,France,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.380985322047117,21.29529475392104,1.7451958885869387,52.364999999999995,1651.516,2873.4304
M,25,172,63.0,France,Summer,Athletics,Athletics Men's 200 metres,12.380985322047117,21.29529475392104,1.7451958885869387,52.364999999999995,1624.516,2835.3104000000003
M,24,181,70.0,Cuba,Summer,Athletics,Athletics Men's 100 metres,11.804900079109693,21.36686914318855,1.893869096533032,57.617000000000004,1772.5430000000001,3058.232
M,25,183,64.0,United States,Summer,Athletics,Athletics Men's 110 metres Hurdles,10.443034308467977,19.1107527844964,1.837679847040365,55.709,1693.299,2918.2132
M,18,170,64.0,Portugal,Summer,Athletics,Athletics Men's 100 metres,13.026663952778344,22.145328719723185,1.7420807450985882,52.238,1675.51,2914.7752
M,18,170,64.0,Portugal,Summer,Athletics,Athletics Men's 200 metres,13.026663952778344,22.145328719723185,1.7420807450985882,52.238,1675.51,2914.7752
M,22,170,64.0,Portugal,Summer,Athletics,Athletics Men's 200 metres,13.026663952778344,22.145328719723185,1.7420807450985882,52.238,1648.51,2876.6552
M,22,170,64.0,Portugal,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.026663952778344,22.145328719723185,1.7420807450985882,52.238,1648.51,2876.6552
M,26,170,64.0,Portugal,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.026663952778344,22.145328719723185,1.7420807450985882,52.238,1621.51,2838.5352000000003
M,18,180,82.0,Trinidad and Tobago,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,14.060356652949244,25.30864197530864,2.0174825039900472,62.233999999999995,1973.04,3392.5776
M,22,180,76.0,France,Summer,Athletics,Athletics Men's 400 metres Hurdles,13.031550068587103,23.456790123456788,1.9533706884832789,59.792,1863.54,3213.1768
M,22,180,76.0,France,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.031550068587103,23.456790123456788,1.9533706884832789,59.792,1863.54,3213.1768
M,23,174,70.0,Soviet Union,Summer,Athletics,Athletics Men's 100 metres,13.287714710487274,23.120623596247853,1.8404803950659012,55.748000000000005,1744.272,3029.9900000000002
M,23,174,70.0,Soviet Union,Summer,Athletics,Athletics Men's 200 metres,13.287714710487274,23.120623596247853,1.8404803950659012,55.748000000000005,1744.272,3029.9900000000002
M,23,174,70.0,Soviet Union,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.287714710487274,23.120623596247853,1.8404803950659012,55.748000000000005,1744.272,3029.9900000000002
M,26,174,70.0,Soviet Union,Summer,Athletics,Athletics Men's 200 metres,13.287714710487274,23.120623596247853,1.8404803950659012,55.748000000000005,1724.022,3001.4
M,26,174,70.0,Soviet Union,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.287714710487274,23.120623596247853,1.8404803950659012,55.748000000000005,1724.022,3001.4
M,23,173,68.0,Australia,Summer,Athletics,Athletics Men's 100 metres,13.133201370410937,22.720438370810918,1.8103645479923427,54.667,1711.769,2977.5004
M,23,173,68.0,Australia,Summer,Athletics,Athletics Men's 400 metres,13.133201370410937,22.720438370810918,1.8103645479923427,54.667,1711.769,2977.5004
M,23,173,68.0,Australia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.133201370410937,22.720438370810918,1.8103645479923427,54.667,1711.769,2977.5004
M,22,176,66.0,Argentina,Summer,Athletics,Athletics Men's 100 metres,12.106146694214877,21.306818181818183,1.8099608474155573,54.653999999999996,1706.028,2956.1248
M,22,176,66.0,Argentina,Summer,Athletics,Athletics Men's 200 metres,12.106146694214877,21.306818181818183,1.8099608474155573,54.653999999999996,1706.028,2956.1248
M,28,170,73.0,Guyana,Summer,Athletics,Athletics Men's 100 metres,14.8585385711378,25.25951557093426,1.8422730848309385,55.900999999999996,1731.76,3031.3964
M,25,181,80.0,France,Summer,Athletics,Athletics Men's 110 metres Hurdles,13.491314376125363,24.41927902078691,2.004456034423532,61.687,1903.2930000000001,3284.1699999999996
M,29,181,80.0,France,Summer,Athletics,Athletics Men's 110 metres Hurdles,13.491314376125363,24.41927902078691,2.004456034423532,61.687,1876.2930000000001,3246.0499999999997
M,22,180,83.0,Pakistan,Summer,Athletics,Athletics Men's 110 metres Hurdles,14.2318244170096,25.61728395061728,2.0279025396994173,62.641000000000005,1959.79,3378.0044000000003
M,29,176,76.0,Australia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.940411344853494,24.535123966942148,1.9218026351376094,58.724000000000004,1796.278,3124.8828
M,24,170,61.0,Botswana,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.41603907999186,21.107266435986162,1.7068956497399639,51.016999999999996,1593.76,2786.9548
M,25,169,65.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 200 metres,13.46645371714522,22.758306781975424,1.7461130617441256,52.378,1637.007,2866.2160000000003
M,25,169,65.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.46645371714522,22.758306781975424,1.7461130617441256,52.378,1637.007,2866.2160000000003
M,33,169,65.0,Congo (Brazzaville),Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.46645371714522,22.758306781975424,1.7461130617441256,52.378,1583.007,2789.976
M,19,178,74.0,West Germany,Summer,Athletics,Athletics Men's 100 metres,13.121144334006175,23.355636914530994,1.9157741380712472,58.444,1846.284,3183.8812
M,22,176,74.0,Cameroon,Summer,Athletics,Athletics Men's 100 metres,13.57355841472577,23.889462809917354,1.9001438864815843,57.91,1816.028,3144.4991999999997
M,22,176,74.0,Cameroon,Summer,Athletics,Athletics Men's 200 metres,13.57355841472577,23.889462809917354,1.9001438864815843,57.91,1816.028,3144.4991999999997
M,22,176,74.0,Cameroon,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.57355841472577,23.889462809917354,1.9001438864815843,57.91,1816.028,3144.4991999999997
M,26,176,74.0,Cameroon,Summer,Athletics,Athletics Men's 200 metres,13.57355841472577,23.889462809917354,1.9001438864815843,57.91,1789.028,3106.3792
M,23,183,70.0,United States,Summer,Athletics,Athletics Men's Long Jump,11.422068774886851,20.902385858042937,1.909018032413564,58.150999999999996,1789.299,3078.554
M,22,180,86.0,United States,Summer,Athletics,Athletics Men's 200 metres,14.74622770919067,26.54320987654321,2.0587363449972003,63.861999999999995,2001.04,3448.6448
M,19,171,71.0,Australia,Summer,Athletics,Athletics Men's 400 metres,14.199400785286864,24.280975342840534,1.8284087959951711,55.354,1770.013,3075.4687999999996
M,21,185,79.0,Cuba,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.477049730519415,23.08254200146092,2.025617034416223,62.348,1936.5550000000003,3320.3272
M,24,189,75.0,Congo (Kinshasa),Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.10902261485952,20.99605274208449,2.012343747271316,61.788,1881.317,3219.134
M,23,173,71.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.712607313223184,23.722810651876106,1.8438880368934725,55.88799999999999,1753.019,3048.1408
M,27,173,71.0,Great Britain,Summer,Athletics,Athletics Men's 400 metres,13.712607313223184,23.722810651876106,1.8438880368934725,55.88799999999999,1726.019,3010.0208000000002
M,27,173,71.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.712607313223184,23.722810651876106,1.8438880368934725,55.88799999999999,1726.019,3010.0208000000002
M,23,190,71.0,West Germany,Summer,Athletics,Athletics Men's Long Jump,10.351363172474123,19.667590027700832,1.9735470408196136,60.42700000000001,1838.0700000000002,3139.8728
M,27,190,71.0,West Germany,Summer,Athletics,Athletics Men's Long Jump,10.351363172474123,19.667590027700832,1.9735470408196136,60.42700000000001,1811.0700000000002,3101.7528
M,29,181,85.0,Germany,Summer,Athletics,Athletics Men's Long Jump,14.334521524633198,25.94548395958609,2.056772864249601,63.721999999999994,1945.0430000000001,3363.7839999999997
M,26,168,57.0,Philippines,Summer,Athletics,Athletics Men's 200 metres,12.0211775186265,20.19557823129252,1.6442292377185213,48.855000000000004,1515.254,2662.9156000000003
M,26,168,57.0,Philippines,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.0211775186265,20.19557823129252,1.6442292377185213,48.855000000000004,1515.254,2662.9156000000003
M,22,189,79.0,Germany,Summer,Athletics,Athletics Men's Long Jump,11.70150382098536,22.11584222166233,2.057276406476663,63.416,1949.817,3332.3812000000003
M,26,189,79.0,Germany,Summer,Athletics,Athletics Men's Long Jump,11.70150382098536,22.11584222166233,2.057276406476663,63.416,1922.817,3294.2612
M,28,184,75.0,Israel,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.039481795019315,22.152646502835537,1.9736052069640337,60.45299999999999,1829.3020000000001,3154.034
M,18,173,72.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.905742627493934,24.0569347455645,1.8548810288475401,56.295,1800.519,3119.3376
M,22,191,70.0,United States,Summer,Athletics,Athletics Men's Long Jump,10.046110210708552,19.188070502453332,1.969165335139714,60.28699999999999,1836.0729999999999,3131.252
M,20,175,70.0,Bermuda,Summer,Athletics,Athletics Men's 100 metres,13.061224489795919,22.857142857142858,1.8481430181213463,56.015,1769.525,3063.976
M,24,193,84.0,United States,Summer,Athletics,Athletics Men's 110 metres Hurdles,11.684425370392809,22.550940964858118,2.1439471194788626,66.51899999999999,2025.0790000000002,3452.6392000000005
M,20,178,74.0,Great Britain,Summer,Athletics,Athletics Men's 400 metres Hurdles,13.121144334006175,23.355636914530994,1.9157741380712472,58.444,1839.534,3174.3512
M,23,174,70.0,Seychelles,Summer,Athletics,Athletics Men's Long Jump,13.287714710487274,23.120623596247853,1.8404803950659012,55.748000000000005,1744.272,3029.9900000000002
M,27,177,80.0,Netherlands,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,14.426805870916514,25.53544639152223,1.9722419234104476,60.618999999999986,1869.781,3243.526
M,24,191,82.0,East Germany,Summer,Athletics,Athletics Men's 400 metres Hurdles,11.768300532544304,22.47745401715962,2.106135954537394,65.17099999999999,1987.5729999999999,3394.7536
M,24,191,82.0,East Germany,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.768300532544304,22.47745401715962,2.106135954537394,65.17099999999999,1987.5729999999999,3394.7536
M,24,182,72.0,Australia,Summer,Athletics,Athletics Men's 400 metres Hurdles,11.943134754389432,21.736505252988767,1.9243514477832266,58.69799999999999,1805.046,3110.7216000000003
M,21,178,78.0,Jamaica,Summer,Athletics,Athletics Men's Long Jump,13.830395379087589,24.61810377477591,1.9591199696209576,60.072,1887.784,3259.0083999999997
M,25,178,78.0,Jamaica,Summer,Athletics,Athletics Men's Long Jump,13.830395379087589,24.61810377477591,1.9591199696209576,60.072,1860.784,3220.8884
M,29,178,78.0,Jamaica,Summer,Athletics,Athletics Men's Long Jump,13.830395379087589,24.61810377477591,1.9591199696209576,60.072,1833.784,3182.7684
M,21,178,72.0,Mexico,Summer,Athletics,Athletics Men's 100 metres,12.766518811465467,22.724403484408533,1.8935951662962176,57.629999999999995,1805.284,3117.7276
M,21,178,72.0,Mexico,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.766518811465467,22.724403484408533,1.8935951662962176,57.629999999999995,1805.284,3117.7276
M,23,167,62.0,Ethiopia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.311968339845107,22.230987127541326,1.6966889572291015,50.623000000000005,1599.251,2803.8435999999997
M,26,183,82.0,Hungary,Summer,Athletics,Athletics Men's 400 metres Hurdles,13.380137707724597,24.48565200513601,2.0418049435352117,63.035,1934.049,3332.5256
